[INFO] [launch]: All log files can be found below /home/pi/.ros/log/2024-11-27-14-28-52-396283-drone-home-3173
[INFO] [launch]: Default logging verbosity is set to INFO
[WARNING] [imu_publisher-2]: there are now at least 2 nodes with the name /drone_home1/sim created within this launch context
[WARNING] [drive_publisher-3]: there are now at least 3 nodes with the name /drone_home1/sim created within this launch context
[WARNING] [drive_hardware-4]: there are now at least 4 nodes with the name /drone_home1/sim created within this launch context
[WARNING] [visualization-5]: there are now at least 5 nodes with the name /drone_home1/sim created within this launch context
[WARNING] [static_transform_publisher-7]: there are now at least 2 nodes with the name /drone_home1/static_transform_publisher created within this launch context
[INFO] [controller-1]: process started with pid [3181]
[INFO] [imu_publisher-2]: process started with pid [3182]
[INFO] [drive_publisher-3]: process started with pid [3183]
[INFO] [drive_hardware-4]: process started with pid [3184]
[INFO] [visualization-5]: process started with pid [3185]
[INFO] [static_transform_publisher-6]: process started with pid [3186]
[INFO] [static_transform_publisher-7]: process started with pid [3187]
[static_transform_publisher-7] [WARN] [1732735732.765445812] []: Old-style arguments are deprecated; see --help for new-style arguments
[static_transform_publisher-6] [WARN] [1732735732.765890951] []: Old-style arguments are deprecated; see --help for new-style arguments
[static_transform_publisher-6] [INFO] [1732735733.037971729] [drone_home1.static_transform_publisher]: Spinning until stopped - publishing transform
[static_transform_publisher-6] translation: ('0.000000', '0.000000', '0.000000')
[static_transform_publisher-6] rotation: ('0.000000', '0.000000', '0.000000', '1.000000')
[static_transform_publisher-6] from 'map' to 'imu_frame'
[static_transform_publisher-7] [INFO] [1732735733.038930153] [drone_home1.static_transform_publisher]: Spinning until stopped - publishing transform
[static_transform_publisher-7] translation: ('0.000000', '0.000000', '0.000000')
[static_transform_publisher-7] rotation: ('0.000000', '0.000000', '0.000000', '1.000000')
[static_transform_publisher-7] from 'map' to 'gps_sensor'
[drive_hardware-4] /usr/lib/python3/dist-packages/gpiozero/output_devices.py:1509: PWMSoftwareFallback: To reduce servo jitter, use the pigpio pin factory.See https://gpiozero.readthedocs.io/en/stable/api_output.html#servo for more info
[drive_publisher-3] [INFO] [1732735735.715646941] [drone_home1.sim]: Sent: 0.24818573742930095, 0.010075255789130459
[drive_publisher-3] [INFO] [1732735735.717394416] [drone_home1.sim]: Sent: 0.09120020900334547, 0.010075255789130459
[drive_publisher-3] [INFO] [1732735735.726207048] [drone_home1.sim]: Sent: 0.017955439573272527, 0.010075255789130459
[drive_publisher-3] [INFO] [1732735735.730724348] [drone_home1.sim]: Sent: 0.0005210142966224709, 0.010075255789130459
[drive_publisher-3] [INFO] [1732735735.732602186] [drone_home1.sim]: Sent: 0.0005210142966224709, 0.01349401780571961
[drive_publisher-3] [INFO] [1732735735.736861168] [drone_home1.sim]: Sent: 0.0, 0.01349401780571961
[drive_publisher-3] [INFO] [1732735735.738385063] [drone_home1.sim]: Sent: 0.0, 0.01576478265504736
[drive_publisher-3] [INFO] [1732735735.755852372] [drone_home1.sim]: Sent: 0.0, 0.01690016507971124
[drive_publisher-3] [INFO] [1732735735.793031103] [drone_home1.sim]: Sent: 0.0, 0.018048162246972636
[drive_publisher-3] [INFO] [1732735735.798911308] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732735735.818867531] [drone_home1.sim]: Sent: 0.0, 0.020318927096300392
[drive_publisher-3] [INFO] [1732735735.880871415] [drone_home1.sim]: Sent: 0.0, 0.020318927096300392
[drive_publisher-3] [INFO] [1732735735.913265158] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732735735.930765724] [drone_home1.sim]: Sent: 0.0, 0.018048162246972636
[drive_publisher-3] [INFO] [1732735735.959074975] [drone_home1.sim]: Sent: 0.0, 0.01576478265504736
[drive_publisher-3] [INFO] [1732735735.961043364] [drone_home1.sim]: Sent: 0.0, 0.014629400230383486
[drive_publisher-3] [INFO] [1732735735.977198895] [drone_home1.sim]: Sent: 0.0, 0.01690016507971124
[drive_publisher-3] [INFO] [1732735735.982921701] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732735735.993961281] [drone_home1.sim]: Sent: 0.0, 0.020318927096300392
[drive_publisher-3] [INFO] [1732735735.999325552] [drone_home1.sim]: Sent: -0.2721801452584126, 0.020318927096300392
[drive_publisher-3] [INFO] [1732735736.001243684] [drone_home1.sim]: Sent: -0.2721801452584126, 0.019183544671636514
[drive_publisher-3] [INFO] [1732735736.005494878] [drone_home1.sim]: Sent: -0.5502983335172937, 0.019183544671636514
[drive_publisher-3] [INFO] [1732735736.007315705] [drone_home1.sim]: Sent: -0.5502983335172937, 0.01576478265504736
[drive_publisher-3] [INFO] [1732735736.011230343] [drone_home1.sim]: Sent: -0.7853981633974483, 0.01576478265504736
[drive_publisher-3] [INFO] [1732735736.012998339] [drone_home1.sim]: Sent: -0.7853981633974483, 0.011210638213794335
[drive_publisher-3] [INFO] [1732735736.016668824] [drone_home1.sim]: Sent: -0.7853981633974483, 0.005521111713606951
[drive_publisher-3] [INFO] [1732735736.034007564] [drone_home1.sim]: Sent: -0.7853981633974483, 0.006656493772541308
[drive_publisher-3] [INFO] [1732735736.114283223] [drone_home1.sim]: Sent: -0.7853981633974483, 0.007791876197205184
[drive_publisher-3] [INFO] [1732735736.130895854] [drone_home1.sim]: Sent: -0.7853981633974483, 0.008939873364466581
[drive_publisher-3] [INFO] [1732735736.152824251] [drone_home1.sim]: Sent: -0.7853981633974483, 0.010075255789130459
[drive_publisher-3] [INFO] [1732735736.157021856] [drone_home1.sim]: Sent: -0.7853981633974483, 0.011210638213794335
[drive_publisher-3] [INFO] [1732735736.158826424] [drone_home1.sim]: Sent: -0.7853981633974483, 0.012346020638458213
[drive_publisher-3] [INFO] [1732735736.163008214] [drone_home1.sim]: Sent: -0.7853981633974483, 0.01349401780571961
[drive_publisher-3] [INFO] [1732735736.171755034] [drone_home1.sim]: Sent: -0.7853981633974483, 0.014629400230383486
[drive_publisher-3] [INFO] [1732735736.192913213] [drone_home1.sim]: Sent: -0.7853981633974483, 0.01576478265504736
[drive_publisher-3] [INFO] [1732735736.204897189] [drone_home1.sim]: Sent: -0.7702596998596776, 0.01576478265504736
[drive_publisher-3] [INFO] [1732735736.206494861] [drone_home1.sim]: Sent: -0.7702596998596776, 0.018048162246972636
[drive_publisher-3] [INFO] [1732735736.208056017] [drone_home1.sim]: Sent: -0.43400996890870874, 0.018048162246972636
[drive_publisher-3] [INFO] [1732735736.209333984] [drone_home1.sim]: Sent: -0.43400996890870874, 0.020318927096300392
[drive_publisher-3] [INFO] [1732735736.210532289] [drone_home1.sim]: Sent: 0.0, 0.020318927096300392
[drive_publisher-3] [INFO] [1732735736.211843125] [drone_home1.sim]: Sent: 0.0, 0.021454309520964266
[drive_publisher-3] [INFO] [1732735736.273030696] [drone_home1.sim]: Sent: 0.0, 0.021454309520964266
[drive_publisher-3] [INFO] [1732735736.324642141] [drone_home1.sim]: Sent: 0.0, 0.021454309520964266
[imu_publisher-2] [INFO] [1732735736.346212483] [drone_home1.sim]: Calibration status: (True, 'Calibration (sys:0, gyro:0, accel:3, mag:0)')
[drive_publisher-3] [INFO] [1732735736.393058373] [drone_home1.sim]: Sent: 0.0, 0.021454309520964266
[controller-1] [INFO] [1732735736.412236216] [drone_home1.sim]: Current Yaw: -0.010898948283817468, target = 0.0
[controller-1] [INFO] [1732735736.413222199] [drone_home1.sim]: Going to 1: 9294108.57 meters
[drive_publisher-3] [INFO] [1732735736.444935025] [drone_home1.sim]: Sent: 0.0, 0.021454309520964266
[controller-1] [INFO] [1732735736.462134791] [drone_home1.sim]: Current Yaw: -0.0173640274226227, target = 166.4814779919559
[controller-1] [INFO] [1732735736.462971708] [drone_home1.sim]: Going to 1: 9294108.57 meters
[controller-1] [INFO] [1732735736.512215708] [drone_home1.sim]: Current Yaw: -0.03134122639008406, target = 166.4814779919559
[controller-1] [INFO] [1732735736.513100382] [drone_home1.sim]: Going to 1: 9294108.57 meters
[drive_publisher-3] [INFO] [1732735736.523094466] [drone_home1.sim]: Sent: 0.0, 0.021454309520964266
[drive_publisher-3] [INFO] [1732735736.534935080] [drone_home1.sim]: Sent: 0.0, 0.020318927096300392
[drive_publisher-3] [INFO] [1732735736.540882385] [drone_home1.sim]: Sent: 0.00574377259975517, 0.020318927096300392
[drive_publisher-3] [INFO] [1732735736.542494482] [drone_home1.sim]: Sent: 0.00574377259975517, 0.01576478265504736
[drive_publisher-3] [INFO] [1732735736.546673940] [drone_home1.sim]: Sent: 0.04586061217572015, 0.01576478265504736
[drive_publisher-3] [INFO] [1732735736.552794624] [drone_home1.sim]: Sent: 0.25691556647886443, 0.01576478265504736
[drive_publisher-3] [INFO] [1732735736.558559217] [drone_home1.sim]: Sent: 0.5132848676435858, 0.01576478265504736
[controller-1] [INFO] [1732735736.562134430] [drone_home1.sim]: Current Yaw: -0.01105104924040562, target = 166.4814779919559
[controller-1] [INFO] [1732735736.562876945] [drone_home1.sim]: Going to 1: 9294108.57 meters
[drive_publisher-3] [INFO] [1732735736.564786896] [drone_home1.sim]: Sent: 0.5132848676435858, 0.020318927096300392
[drive_publisher-3] [INFO] [1732735736.570978540] [drone_home1.sim]: Sent: 0.7714203439537343, 0.020318927096300392
[drive_publisher-3] [INFO] [1732735736.572639320] [drone_home1.sim]: Sent: 0.7714203439537343, 0.030575213146067842
[drive_publisher-3] [INFO] [1732735736.576721486] [drone_home1.sim]: Sent: 0.7853981633974483, 0.030575213146067842
[drive_publisher-3] [INFO] [1732735736.578101707] [drone_home1.sim]: Sent: 0.7853981633974483, 0.033981360420059475
[drive_publisher-3] [INFO] [1732735736.602365440] [drone_home1.sim]: Sent: 0.7853981633974483, 0.0328459779953956
[controller-1] [INFO] [1732735736.612219236] [drone_home1.sim]: Current Yaw: -0.004762970675635312, target = 166.4814779919559
[controller-1] [INFO] [1732735736.613034247] [drone_home1.sim]: Going to 1: 9294108.57 meters
[drive_publisher-3] [INFO] [1732735736.655074491] [drone_home1.sim]: Sent: 0.7853981633974483, 0.0328459779953956
[controller-1] [INFO] [1732735736.662036334] [drone_home1.sim]: Current Yaw: 0.00923912919707667, target = 166.4814779919559
[controller-1] [INFO] [1732735736.662790015] [drone_home1.sim]: Going to 1: 9294108.57 meters
[controller-1] [INFO] [1732735736.712375829] [drone_home1.sim]: Current Yaw: -0.02597316165598243, target = 166.4814779919559
[drive_publisher-3] [INFO] [1732735736.713242875] [drone_home1.sim]: Sent: 0.7853981633974483, 0.0328459779953956
[controller-1] [INFO] [1732735736.713335869] [drone_home1.sim]: Going to 1: 9294108.57 meters
[drive_publisher-3] [INFO] [1732735736.718756592] [drone_home1.sim]: Sent: 0.7853981633974483, 0.033981360420059475
[drive_publisher-3] [INFO] [1732735736.720364894] [drone_home1.sim]: Sent: 0.7853981633974483, 0.0328459779953956
[drive_publisher-3] [INFO] [1732735736.730878431] [drone_home1.sim]: Sent: 0.7853981633974483, 0.033981360420059475
[drive_publisher-3] [INFO] [1732735736.753914990] [drone_home1.sim]: Sent: 0.7853981633974483, 0.0328459779953956
[drive_publisher-3] [INFO] [1732735736.758762096] [drone_home1.sim]: Sent: 0.7853981633974483, 0.033981360420059475
[drive_publisher-3] [INFO] [1732735736.770660503] [drone_home1.sim]: Sent: 0.7853981633974483, 0.0328459779953956
[drive_publisher-3] [INFO] [1732735736.778527537] [drone_home1.sim]: Sent: 0.7853981633974483, 0.033981360420059475
[drive_publisher-3] [INFO] [1732735736.816967181] [drone_home1.sim]: Sent: 0.7853981633974483, 0.03512935905023895
[controller-1] [INFO] [1732735736.762229611] [drone_home1.sim]: Current Yaw: -0.04598136176846182, target = 166.4814779919559
[controller-1] [INFO] [1732735736.762969663] [drone_home1.sim]: Going to 1: 9294108.57 meters
[controller-1] [INFO] [1732735736.812302047] [drone_home1.sim]: Current Yaw: 0.002124432989767149, target = 166.4814779919559
[controller-1] [INFO] [1732735736.813243143] [drone_home1.sim]: Going to 1: 9294108.57 meters
[drive_publisher-3] [INFO] [1732735736.851069395] [drone_home1.sim]: Sent: 0.7853981633974483, 0.033981360420059475
[drive_publisher-3] [INFO] [1732735736.856865227] [drone_home1.sim]: Sent: 0.7208579628104641, 0.033981360420059475
[drive_publisher-3] [INFO] [1732735736.858556728] [drone_home1.sim]: Sent: 0.7208579628104641, 0.030575213146067842
[drive_publisher-3] [INFO] [1732735736.862914712] [drone_home1.sim]: Sent: 0.60398929956154, 0.030575213146067842
[drive_publisher-3] [INFO] [1732735736.868796855] [drone_home1.sim]: Sent: 0.60398929956154, 0.02715644966656061
[drive_publisher-3] [INFO] [1732735736.874603760] [drone_home1.sim]: Sent: 0.4662043719691072, 0.02715644966656061
[drive_publisher-3] [INFO] [1732735736.875820453] [drone_home1.sim]: Sent: 0.4662043719691072, 0.020318927096300392
[controller-1] [INFO] [1732735736.862465089] [drone_home1.sim]: Current Yaw: -0.027693703307670518, target = 166.4814779919559
[controller-1] [INFO] [1732735736.863380354] [drone_home1.sim]: Going to 1: 9294108.57 meters
[drive_publisher-3] [INFO] [1732735736.880804089] [drone_home1.sim]: Sent: 0.3214305112481281, 0.020318927096300392
[drive_publisher-3] [INFO] [1732735736.882292933] [drone_home1.sim]: Sent: 0.3214305112481281, 0.01576478265504736
[drive_publisher-3] [INFO] [1732735736.886668269] [drone_home1.sim]: Sent: 0.07724762197066261, 0.01576478265504736
[drive_publisher-3] [INFO] [1732735736.888080247] [drone_home1.sim]: Sent: 0.07724762197066261, 0.01349401780571961
[drive_publisher-3] [INFO] [1732735736.892715698] [drone_home1.sim]: Sent: 0.009225611255168083, 0.01349401780571961
[drive_publisher-3] [INFO] [1732735736.898740055] [drone_home1.sim]: Sent: 0.0, 0.01349401780571961
[drive_publisher-3] [INFO] [1732735736.910831322] [drone_home1.sim]: Sent: 0.0, 0.014629400230383486
[controller-1] [INFO] [1732735736.912268669] [drone_home1.sim]: Current Yaw: -0.012536989097609544, target = 166.4814779919559
[controller-1] [INFO] [1732735736.913154787] [drone_home1.sim]: Going to 1: 9294108.57 meters
[drive_publisher-3] [INFO] [1732735736.927866559] [drone_home1.sim]: Sent: 0.0, 0.01576478265504736
[controller-1] [INFO] [1732735736.962181651] [drone_home1.sim]: Current Yaw: -0.032907970814472144, target = 166.4814779919559
[controller-1] [INFO] [1732735736.963095027] [drone_home1.sim]: Going to 1: 9294108.57 meters
[drive_publisher-3] [INFO] [1732735736.980866836] [drone_home1.sim]: Sent: 0.0, 0.01576478265504736
[drive_publisher-3] [INFO] [1732735737.006030177] [drone_home1.sim]: Sent: 0.0, 0.01690016507971124
[controller-1] [INFO] [1732735737.012215630] [drone_home1.sim]: Current Yaw: -0.061602569357150035, target = 166.4814779919559
[controller-1] [INFO] [1732735737.013220855] [drone_home1.sim]: Going to 1: 9294108.57 meters
[drive_publisher-3] [INFO] [1732735737.016829221] [drone_home1.sim]: Sent: 0.0, 0.01576478265504736
[drive_publisher-3] [INFO] [1732735737.022532977] [drone_home1.sim]: Sent: 0.0, 0.01690016507971124
[controller-1] [INFO] [1732735737.062204096] [drone_home1.sim]: Current Yaw: -0.027858281769584967, target = 166.4814779919559
[controller-1] [INFO] [1732735737.063007480] [drone_home1.sim]: Going to 1: 9294108.57 meters
[drive_publisher-3] [INFO] [1732735737.078838759] [drone_home1.sim]: Sent: 0.0, 0.01690016507971124
[drive_publisher-3] [INFO] [1732735737.096709672] [drone_home1.sim]: Sent: 0.0, 0.018048162246972636
[controller-1] [INFO] [1732735737.112173490] [drone_home1.sim]: Current Yaw: -0.020677528115186153, target = 166.4814779919559
[controller-1] [INFO] [1732735737.113062054] [drone_home1.sim]: Going to 1: 9294108.57 meters
[drive_publisher-3] [INFO] [1732735737.158925163] [drone_home1.sim]: Sent: 0.0, 0.018048162246972636
[controller-1] [INFO] [1732735737.162291690] [drone_home1.sim]: Current Yaw: -0.048288867193776036, target = 166.4814779919559
[controller-1] [INFO] [1732735737.163196217] [drone_home1.sim]: Going to 1: 9294108.57 meters
[controller-1] [INFO] [1732735737.212133868] [drone_home1.sim]: Current Yaw: -0.0552256677921095, target = 166.4814779919559
[controller-1] [INFO] [1732735737.213038561] [drone_home1.sim]: Going to 1: 9294108.57 meters
[drive_publisher-3] [INFO] [1732735737.258915188] [drone_home1.sim]: Sent: 0.0, 0.018048162246972636
[controller-1] [INFO] [1732735737.262251920] [drone_home1.sim]: Current Yaw: -0.06276234758134958, target = 166.4814779919559
[controller-1] [INFO] [1732735737.263125134] [drone_home1.sim]: Going to 1: 9294108.57 meters
[controller-1] [INFO] [1732735737.312087395] [drone_home1.sim]: Current Yaw: -0.04876101541860469, target = 166.4814779919559
[controller-1] [INFO] [1732735737.312977255] [drone_home1.sim]: Going to 1: 9294108.57 meters
[controller-1] [INFO] [1732735737.362274869] [drone_home1.sim]: Current Yaw: -0.05573098567100384, target = 166.4814779919559
[controller-1] [INFO] [1732735737.363157934] [drone_home1.sim]: Going to 1: 9294108.57 meters
[drive_publisher-3] [INFO] [1732735737.388086532] [drone_home1.sim]: Sent: 0.0, 0.018048162246972636
[controller-1] [INFO] [1732735737.412147731] [drone_home1.sim]: Current Yaw: -0.06269873326535799, target = 166.4814779919559
[controller-1] [INFO] [1732735737.413102033] [drone_home1.sim]: Going to 1: 9294108.57 meters
[drive_publisher-3] [INFO] [1732735737.415896015] [drone_home1.sim]: Sent: 0.0, 0.018048162246972636
[controller-1] [INFO] [1732735737.462101940] [drone_home1.sim]: Current Yaw: -0.06280908921599015, target = 166.4814779919559
[controller-1] [INFO] [1732735737.463244658] [drone_home1.sim]: Going to 1: 9294108.57 meters
[drive_publisher-3] [INFO] [1732735737.466889300] [drone_home1.sim]: Sent: 0.0, 0.018048162246972636
[controller-1] [INFO] [1732735737.512001856] [drone_home1.sim]: Current Yaw: -0.06298604618638921, target = 166.4814779919559
[controller-1] [INFO] [1732735737.512852607] [drone_home1.sim]: Going to 1: 9294108.57 meters
[controller-1] [INFO] [1732735737.562156258] [drone_home1.sim]: Current Yaw: -0.06305925509470871, target = 166.4814779919559
[controller-1] [INFO] [1732735737.563053322] [drone_home1.sim]: Going to 1: 9294108.57 meters
[drive_publisher-3] [INFO] [1732735737.575871704] [drone_home1.sim]: Sent: 0.0, 0.018048162246972636
[controller-1] [INFO] [1732735737.612146706] [drone_home1.sim]: Current Yaw: -0.08434184369063641, target = 166.4814779919559
[controller-1] [INFO] [1732735737.613084397] [drone_home1.sim]: Going to 1: 9294108.57 meters
[drive_publisher-3] [INFO] [1732735737.627022406] [drone_home1.sim]: Sent: 0.0, 0.018048162246972636
[controller-1] [INFO] [1732735737.662102803] [drone_home1.sim]: Current Yaw: -0.07678245970802927, target = 166.4814779919559
[controller-1] [INFO] [1732735737.663017107] [drone_home1.sim]: Going to 1: 9294108.57 meters
[drive_publisher-3] [INFO] [1732735737.667896869] [drone_home1.sim]: Sent: 0.0, 0.018048162246972636
[controller-1] [INFO] [1732735737.712100751] [drone_home1.sim]: Current Yaw: -0.04965173915751905, target = 166.4814779919559
[controller-1] [INFO] [1732735737.713049849] [drone_home1.sim]: Going to 1: 9294108.57 meters
[drive_publisher-3] [INFO] [1732735737.726798479] [drone_home1.sim]: Sent: 0.0, 0.018048162246972636
[controller-1] [INFO] [1732735737.762099828] [drone_home1.sim]: Current Yaw: -0.07117688362778267, target = 166.4814779919559
